Date,topic,retweets,valence,count
2013-05-14,cannabis,FALSE,Pro,79
2013-05-15,cannabis,FALSE,Pro,81
2013-05-16,cannabis,FALSE,Pro,93
2013-05-17,cannabis,FALSE,Pro,58
2013-05-18,cannabis,FALSE,Pro,45
2013-05-19,cannabis,FALSE,Pro,80
2013-05-20,cannabis,FALSE,Pro,77
2013-05-21,cannabis,FALSE,Pro,106
2013-05-22,cannabis,FALSE,Pro,312
2013-05-23,cannabis,FALSE,Pro,61
2013-05-24,cannabis,FALSE,Pro,94
2013-05-25,cannabis,FALSE,Pro,78
2013-05-26,cannabis,FALSE,Pro,76
2013-05-27,cannabis,FALSE,Pro,42
2013-05-28,cannabis,FALSE,Pro,84
2013-05-29,cannabis,FALSE,Pro,60
2013-05-30,cannabis,FALSE,Pro,52
2013-05-31,cannabis,FALSE,Pro,65
2013-06-01,cannabis,FALSE,Pro,59
2013-06-02,cannabis,FALSE,Pro,53
2013-06-03,cannabis,FALSE,Pro,75
2013-06-04,cannabis,FALSE,Pro,75
2013-06-05,cannabis,FALSE,Pro,80
2013-06-06,cannabis,FALSE,Pro,63
2013-06-07,cannabis,FALSE,Pro,44
2013-06-08,cannabis,FALSE,Pro,44
2013-06-09,cannabis,FALSE,Pro,42
2013-06-10,cannabis,FALSE,Pro,66
2013-06-11,cannabis,FALSE,Pro,68
2013-06-12,cannabis,FALSE,Pro,84
2013-06-13,cannabis,FALSE,Pro,64
2013-06-14,cannabis,FALSE,Pro,78
2013-06-15,cannabis,FALSE,Pro,63
2013-06-16,cannabis,FALSE,Pro,70
2013-06-17,cannabis,FALSE,Pro,81
2013-06-18,cannabis,FALSE,Pro,89
2013-06-19,cannabis,FALSE,Pro,69
2013-06-20,cannabis,FALSE,Pro,76
2013-06-21,cannabis,FALSE,Pro,70
2013-06-22,cannabis,FALSE,Pro,48
2013-06-23,cannabis,FALSE,Pro,36
2013-06-24,cannabis,FALSE,Pro,68
2013-06-25,cannabis,FALSE,Pro,48
2013-06-26,cannabis,FALSE,Pro,43
2013-06-27,cannabis,FALSE,Pro,72
2013-06-28,cannabis,FALSE,Pro,52
2013-06-29,cannabis,FALSE,Pro,38
2013-06-30,cannabis,FALSE,Pro,42
2013-07-01,cannabis,FALSE,Pro,51
2013-07-02,cannabis,FALSE,Pro,13
2013-07-03,cannabis,FALSE,Pro,60
2013-07-04,cannabis,FALSE,Pro,47
2013-07-05,cannabis,FALSE,Pro,40
2013-07-06,cannabis,FALSE,Pro,14
2013-07-07,cannabis,FALSE,Pro,43
2013-07-08,cannabis,FALSE,Pro,54
2013-07-09,cannabis,FALSE,Pro,49
2013-07-10,cannabis,FALSE,Pro,81
2013-07-11,cannabis,FALSE,Pro,75
2013-07-12,cannabis,FALSE,Pro,56
2013-07-13,cannabis,FALSE,Pro,27
2013-07-14,cannabis,FALSE,Pro,67
2013-07-15,cannabis,FALSE,Pro,82
2013-07-16,cannabis,FALSE,Pro,52
2013-07-17,cannabis,FALSE,Pro,61
2013-07-18,cannabis,FALSE,Pro,59
2013-07-19,cannabis,FALSE,Pro,60
2013-07-20,cannabis,FALSE,Pro,38
2013-07-21,cannabis,FALSE,Pro,19
2013-07-22,cannabis,FALSE,Pro,61
2013-07-23,cannabis,FALSE,Pro,33
2013-07-24,cannabis,FALSE,Pro,85
2013-07-25,cannabis,FALSE,Pro,89
2013-07-26,cannabis,FALSE,Pro,63
2013-07-27,cannabis,FALSE,Pro,69
2013-07-28,cannabis,FALSE,Pro,50
2013-07-29,cannabis,FALSE,Pro,63
2013-07-30,cannabis,FALSE,Pro,61
2013-07-31,cannabis,FALSE,Pro,56
2013-08-01,cannabis,FALSE,Pro,100
2013-08-02,cannabis,FALSE,Pro,69
2013-08-03,cannabis,FALSE,Pro,67
2013-08-04,cannabis,FALSE,Pro,44
2013-08-05,cannabis,FALSE,Pro,62
2013-08-06,cannabis,FALSE,Pro,38
2013-08-07,cannabis,FALSE,Pro,60
2013-08-08,cannabis,FALSE,Pro,73
2013-08-09,cannabis,FALSE,Pro,78
2013-08-10,cannabis,FALSE,Pro,25
2013-08-11,cannabis,FALSE,Pro,25
2013-08-12,cannabis,FALSE,Pro,95
2013-08-13,cannabis,FALSE,Pro,73
2013-08-14,cannabis,FALSE,Pro,43
2013-08-15,cannabis,FALSE,Pro,58
2013-08-16,cannabis,FALSE,Pro,56
2013-08-17,cannabis,FALSE,Pro,47
2013-08-18,cannabis,FALSE,Pro,60
2013-08-19,cannabis,FALSE,Pro,71
2013-08-20,cannabis,FALSE,Pro,65
2013-08-21,cannabis,FALSE,Pro,56
2013-08-22,cannabis,FALSE,Pro,66
2013-08-23,cannabis,FALSE,Pro,56
2013-08-24,cannabis,FALSE,Pro,69
2013-08-25,cannabis,FALSE,Pro,47
2013-08-26,cannabis,FALSE,Pro,50
2013-08-27,cannabis,FALSE,Pro,51
2013-08-28,cannabis,FALSE,Pro,59
2013-08-29,cannabis,FALSE,Pro,84
2013-08-30,cannabis,FALSE,Pro,42
2013-08-31,cannabis,FALSE,Pro,40
2013-09-01,cannabis,FALSE,Pro,35
2013-09-02,cannabis,FALSE,Pro,45
2013-09-03,cannabis,FALSE,Pro,59
2013-09-04,cannabis,FALSE,Pro,49
2013-09-05,cannabis,FALSE,Pro,80
2013-09-06,cannabis,FALSE,Pro,58
2013-09-07,cannabis,FALSE,Pro,39
2013-09-08,cannabis,FALSE,Pro,31
2013-09-09,cannabis,FALSE,Pro,60
2013-09-10,cannabis,FALSE,Pro,38
2013-09-11,cannabis,FALSE,Pro,54
2013-09-12,cannabis,FALSE,Pro,37
2013-09-13,cannabis,FALSE,Pro,55
2013-09-14,cannabis,FALSE,Pro,42
2013-09-15,cannabis,FALSE,Pro,66
2013-09-16,cannabis,FALSE,Pro,68
2013-09-17,cannabis,FALSE,Pro,55
2013-09-18,cannabis,FALSE,Pro,36
2013-09-19,cannabis,FALSE,Pro,28
2013-09-20,cannabis,FALSE,Pro,53
2013-09-21,cannabis,FALSE,Pro,35
2013-09-22,cannabis,FALSE,Pro,22
2013-09-23,cannabis,FALSE,Pro,53
2013-09-24,cannabis,FALSE,Pro,55
2013-09-25,cannabis,FALSE,Pro,51
2013-09-26,cannabis,FALSE,Pro,52
2013-09-27,cannabis,FALSE,Pro,55
2013-09-28,cannabis,FALSE,Pro,47
2013-09-29,cannabis,FALSE,Pro,35
2013-09-30,cannabis,FALSE,Pro,82
2013-10-01,cannabis,FALSE,Pro,34
2013-10-02,cannabis,FALSE,Pro,16
2013-10-03,cannabis,FALSE,Pro,34
2013-10-04,cannabis,FALSE,Pro,15
2013-10-05,cannabis,FALSE,Pro,26
2013-10-06,cannabis,FALSE,Pro,30
2013-10-07,cannabis,FALSE,Pro,40
2013-10-08,cannabis,FALSE,Pro,33
2013-10-09,cannabis,FALSE,Pro,54
2013-10-10,cannabis,FALSE,Pro,26
2013-10-11,cannabis,FALSE,Pro,22
2013-10-12,cannabis,FALSE,Pro,18
2013-10-13,cannabis,FALSE,Pro,35
2013-10-14,cannabis,FALSE,Pro,28
2013-10-15,cannabis,FALSE,Pro,31
2013-10-16,cannabis,FALSE,Pro,19
2013-10-17,cannabis,FALSE,Pro,36
2013-10-18,cannabis,FALSE,Pro,42
2013-10-19,cannabis,FALSE,Pro,19
2013-10-20,cannabis,FALSE,Pro,19
2013-10-21,cannabis,FALSE,Pro,32
2013-10-22,cannabis,FALSE,Pro,36
2013-10-23,cannabis,FALSE,Pro,40
2013-10-24,cannabis,FALSE,Pro,35
2013-10-25,cannabis,FALSE,Pro,33
2013-10-26,cannabis,FALSE,Pro,43
2013-10-27,cannabis,FALSE,Pro,15
2013-10-28,cannabis,FALSE,Pro,24
2013-10-29,cannabis,FALSE,Pro,40
2013-10-30,cannabis,FALSE,Pro,49
2013-10-31,cannabis,FALSE,Pro,59
2013-11-01,cannabis,FALSE,Pro,20
2013-11-02,cannabis,FALSE,Pro,27
2013-11-03,cannabis,FALSE,Pro,20
2013-11-04,cannabis,FALSE,Pro,32
2013-11-05,cannabis,FALSE,Pro,29
2013-11-06,cannabis,FALSE,Pro,50
2013-11-07,cannabis,FALSE,Pro,27
2013-11-08,cannabis,FALSE,Pro,37
2013-11-09,cannabis,FALSE,Pro,30
2013-11-10,cannabis,FALSE,Pro,47
2013-11-11,cannabis,FALSE,Pro,86
2013-11-12,cannabis,FALSE,Pro,48
2013-11-13,cannabis,FALSE,Pro,29
2013-11-14,cannabis,FALSE,Pro,32
2013-11-15,cannabis,FALSE,Pro,52
2013-11-16,cannabis,FALSE,Pro,27
2013-11-17,cannabis,FALSE,Pro,19
2013-11-18,cannabis,FALSE,Pro,31
2013-11-19,cannabis,FALSE,Pro,27
2013-11-20,cannabis,FALSE,Pro,39
2013-11-21,cannabis,FALSE,Pro,26
2013-11-22,cannabis,FALSE,Pro,39
2013-11-23,cannabis,FALSE,Pro,6
2013-11-24,cannabis,FALSE,Pro,36
2013-11-25,cannabis,FALSE,Pro,32
2013-11-26,cannabis,FALSE,Pro,35
2013-11-27,cannabis,FALSE,Pro,65
2013-11-28,cannabis,FALSE,Pro,42
2013-11-29,cannabis,FALSE,Pro,42
2013-11-30,cannabis,FALSE,Pro,42
2013-12-01,cannabis,FALSE,Pro,19
2013-12-02,cannabis,FALSE,Pro,49
2013-12-03,cannabis,FALSE,Pro,15
2013-12-04,cannabis,FALSE,Pro,20
2013-12-05,cannabis,FALSE,Pro,28
2013-12-06,cannabis,FALSE,Pro,46
2013-12-07,cannabis,FALSE,Pro,35
2013-12-08,cannabis,FALSE,Pro,28
2013-12-09,cannabis,FALSE,Pro,16
2013-12-10,cannabis,FALSE,Pro,56
2013-12-11,cannabis,FALSE,Pro,51
2013-12-12,cannabis,FALSE,Pro,40
2013-12-13,cannabis,FALSE,Pro,32
2013-12-14,cannabis,FALSE,Pro,42
2013-12-15,cannabis,FALSE,Pro,41
2013-12-16,cannabis,FALSE,Pro,32
2013-12-17,cannabis,FALSE,Pro,31
2013-12-18,cannabis,FALSE,Pro,40
2013-12-19,cannabis,FALSE,Pro,31
2013-12-20,cannabis,FALSE,Pro,19
2013-12-21,cannabis,FALSE,Pro,14
2013-12-22,cannabis,FALSE,Pro,32
2013-12-23,cannabis,FALSE,Pro,25
2013-12-24,cannabis,FALSE,Pro,23
2013-12-25,cannabis,FALSE,Pro,32
2013-12-26,cannabis,FALSE,Pro,30
2013-12-27,cannabis,FALSE,Pro,8
2013-12-28,cannabis,FALSE,Pro,25
2013-12-29,cannabis,FALSE,Pro,33
2013-12-30,cannabis,FALSE,Pro,40
2013-12-31,cannabis,FALSE,Pro,15
2014-01-01,cannabis,FALSE,Pro,45
2014-01-02,cannabis,FALSE,Pro,54
2014-01-03,cannabis,FALSE,Pro,36
2014-01-04,cannabis,FALSE,Pro,47
2014-01-05,cannabis,FALSE,Pro,48
2014-01-06,cannabis,FALSE,Pro,59
2014-01-07,cannabis,FALSE,Pro,53
2014-01-08,cannabis,FALSE,Pro,35
2014-01-09,cannabis,FALSE,Pro,39
2014-01-10,cannabis,FALSE,Pro,43
2014-01-11,cannabis,FALSE,Pro,26
2014-01-12,cannabis,FALSE,Pro,23
2014-01-13,cannabis,FALSE,Pro,46
2014-01-14,cannabis,FALSE,Pro,32
2014-01-15,cannabis,FALSE,Pro,50
2014-01-16,cannabis,FALSE,Pro,55
2014-01-17,cannabis,FALSE,Pro,30
2014-01-18,cannabis,FALSE,Pro,29
2014-01-19,cannabis,FALSE,Pro,30
2014-01-20,cannabis,FALSE,Pro,57
2014-01-21,cannabis,FALSE,Pro,75
2014-01-22,cannabis,FALSE,Pro,51
2014-01-23,cannabis,FALSE,Pro,40
2014-01-24,cannabis,FALSE,Pro,44
2014-01-25,cannabis,FALSE,Pro,32
2014-01-26,cannabis,FALSE,Pro,28
2014-01-27,cannabis,FALSE,Pro,72
2014-01-28,cannabis,FALSE,Pro,24
2014-01-29,cannabis,FALSE,Pro,29
2014-01-30,cannabis,FALSE,Pro,47
2014-01-31,cannabis,FALSE,Pro,32
2014-02-01,cannabis,FALSE,Pro,34
2014-02-02,cannabis,FALSE,Pro,27
2014-02-03,cannabis,FALSE,Pro,49
2014-02-04,cannabis,FALSE,Pro,18
2014-02-05,cannabis,FALSE,Pro,43
2014-02-06,cannabis,FALSE,Pro,15
2014-02-07,cannabis,FALSE,Pro,32
2014-02-08,cannabis,FALSE,Pro,30
2014-02-09,cannabis,FALSE,Pro,15
2014-02-10,cannabis,FALSE,Pro,21
2014-02-11,cannabis,FALSE,Pro,33
2014-02-12,cannabis,FALSE,Pro,35
2014-02-13,cannabis,FALSE,Pro,29
2014-02-14,cannabis,FALSE,Pro,39
2014-02-15,cannabis,FALSE,Pro,23
2014-02-16,cannabis,FALSE,Pro,33
2014-02-17,cannabis,FALSE,Pro,22
2014-02-18,cannabis,FALSE,Pro,43
2014-02-19,cannabis,FALSE,Pro,33
2014-02-20,cannabis,FALSE,Pro,28
2014-02-21,cannabis,FALSE,Pro,28
2014-02-22,cannabis,FALSE,Pro,25
2014-02-23,cannabis,FALSE,Pro,18
2014-02-24,cannabis,FALSE,Pro,23
2014-02-25,cannabis,FALSE,Pro,23
2014-02-26,cannabis,FALSE,Pro,41
2014-02-27,cannabis,FALSE,Pro,27
2014-02-28,cannabis,FALSE,Pro,32
2014-03-01,cannabis,FALSE,Pro,28
2014-03-02,cannabis,FALSE,Pro,31
2014-03-03,cannabis,FALSE,Pro,19
2014-03-04,cannabis,FALSE,Pro,41
2014-03-05,cannabis,FALSE,Pro,31
2014-03-06,cannabis,FALSE,Pro,42
2014-03-07,cannabis,FALSE,Pro,26
2014-03-08,cannabis,FALSE,Pro,19
2014-03-09,cannabis,FALSE,Pro,14
2014-03-10,cannabis,FALSE,Pro,32
2014-03-11,cannabis,FALSE,Pro,37
2014-03-12,cannabis,FALSE,Pro,44
2014-03-13,cannabis,FALSE,Pro,35
2014-03-14,cannabis,FALSE,Pro,34
2014-03-15,cannabis,FALSE,Pro,28
2014-03-16,cannabis,FALSE,Pro,32
2014-03-17,cannabis,FALSE,Pro,33
2014-03-18,cannabis,FALSE,Pro,44
2014-03-19,cannabis,FALSE,Pro,17
2014-03-20,cannabis,FALSE,Pro,53
2014-03-21,cannabis,FALSE,Pro,25
2014-03-22,cannabis,FALSE,Pro,32
2014-03-23,cannabis,FALSE,Pro,27
2014-03-24,cannabis,FALSE,Pro,19
2014-03-25,cannabis,FALSE,Pro,49
2014-03-26,cannabis,FALSE,Pro,34
2014-03-27,cannabis,FALSE,Pro,38
2014-03-28,cannabis,FALSE,Pro,18
2014-03-29,cannabis,FALSE,Pro,16
2014-03-30,cannabis,FALSE,Pro,18
2014-03-31,cannabis,FALSE,Pro,22
2014-04-01,cannabis,FALSE,Pro,33
2014-04-02,cannabis,FALSE,Pro,20
2014-04-03,cannabis,FALSE,Pro,44
2014-04-04,cannabis,FALSE,Pro,14
2014-04-05,cannabis,FALSE,Pro,32
2014-04-06,cannabis,FALSE,Pro,24
2014-04-07,cannabis,FALSE,Pro,17
2014-04-08,cannabis,FALSE,Pro,28
2014-04-09,cannabis,FALSE,Pro,14
2014-04-10,cannabis,FALSE,Pro,30
2014-04-11,cannabis,FALSE,Pro,29
2014-04-12,cannabis,FALSE,Pro,19
2014-04-13,cannabis,FALSE,Pro,13
2014-04-14,cannabis,FALSE,Pro,44
2014-04-15,cannabis,FALSE,Pro,42
2014-04-16,cannabis,FALSE,Pro,108
2014-04-17,cannabis,FALSE,Pro,34
2014-04-18,cannabis,FALSE,Pro,45
2014-04-19,cannabis,FALSE,Pro,22
2014-04-20,cannabis,FALSE,Pro,45
2014-04-21,cannabis,FALSE,Pro,41
2014-04-22,cannabis,FALSE,Pro,65
2014-04-23,cannabis,FALSE,Pro,34
2014-04-24,cannabis,FALSE,Pro,45
2014-04-25,cannabis,FALSE,Pro,22
2014-04-26,cannabis,FALSE,Pro,23
2014-04-27,cannabis,FALSE,Pro,39
2014-04-28,cannabis,FALSE,Pro,80
2014-04-29,cannabis,FALSE,Pro,44
2014-04-30,cannabis,FALSE,Pro,28
2014-05-01,cannabis,FALSE,Pro,37
2014-05-02,cannabis,FALSE,Pro,49
2014-05-03,cannabis,FALSE,Pro,38
2014-05-04,cannabis,FALSE,Pro,34
2014-05-05,cannabis,FALSE,Pro,30
2014-05-06,cannabis,FALSE,Pro,54
2014-05-07,cannabis,FALSE,Pro,41
2014-05-08,cannabis,FALSE,Pro,31
2014-05-09,cannabis,FALSE,Pro,41
2014-05-10,cannabis,FALSE,Pro,42
2014-05-11,cannabis,FALSE,Pro,31
2014-05-12,cannabis,FALSE,Pro,34
2014-05-13,cannabis,FALSE,Pro,47
2014-05-14,cannabis,FALSE,Pro,23
2014-05-15,cannabis,FALSE,Pro,28
2014-05-16,cannabis,FALSE,Pro,8
2014-05-17,cannabis,FALSE,Pro,35
2014-05-18,cannabis,FALSE,Pro,16
2014-05-19,cannabis,FALSE,Pro,8
2014-05-20,cannabis,FALSE,Pro,26
2014-05-21,cannabis,FALSE,Pro,30
2014-05-22,cannabis,FALSE,Pro,37
2014-05-23,cannabis,FALSE,Pro,39
2014-05-24,cannabis,FALSE,Pro,35
2014-05-25,cannabis,FALSE,Pro,29
2014-05-26,cannabis,FALSE,Pro,40
2014-05-27,cannabis,FALSE,Pro,96
2014-05-28,cannabis,FALSE,Pro,380
2014-05-29,cannabis,FALSE,Pro,71
2014-05-30,cannabis,FALSE,Pro,40
2014-05-31,cannabis,FALSE,Pro,21
2014-06-01,cannabis,FALSE,Pro,19
2014-06-02,cannabis,FALSE,Pro,18
2014-06-03,cannabis,FALSE,Pro,34
2014-06-04,cannabis,FALSE,Pro,9
2014-06-05,cannabis,FALSE,Pro,33
2014-06-06,cannabis,FALSE,Pro,28
2014-06-07,cannabis,FALSE,Pro,14
2014-06-08,cannabis,FALSE,Pro,12
2014-06-09,cannabis,FALSE,Pro,36
2014-06-10,cannabis,FALSE,Pro,32
2014-06-11,cannabis,FALSE,Pro,21
2014-06-12,cannabis,FALSE,Pro,18
2014-06-13,cannabis,FALSE,Pro,27
2014-06-14,cannabis,FALSE,Pro,34
2014-06-15,cannabis,FALSE,Pro,23
2014-06-16,cannabis,FALSE,Pro,30
2014-06-17,cannabis,FALSE,Pro,28
2014-06-18,cannabis,FALSE,Pro,23
2014-06-19,cannabis,FALSE,Pro,13
2014-06-20,cannabis,FALSE,Pro,35
2014-06-21,cannabis,FALSE,Pro,25
2014-06-22,cannabis,FALSE,Pro,19
2014-06-23,cannabis,FALSE,Pro,13
2014-06-24,cannabis,FALSE,Pro,20
2014-06-25,cannabis,FALSE,Pro,20
2014-06-26,cannabis,FALSE,Pro,23
2014-06-27,cannabis,FALSE,Pro,19
2014-06-28,cannabis,FALSE,Pro,9
2014-06-29,cannabis,FALSE,Pro,27
2014-06-30,cannabis,FALSE,Pro,32
2014-07-01,cannabis,FALSE,Pro,26
2014-07-02,cannabis,FALSE,Pro,43
2014-07-03,cannabis,FALSE,Pro,19
2014-07-04,cannabis,FALSE,Pro,24
2014-07-05,cannabis,FALSE,Pro,9
2014-07-06,cannabis,FALSE,Pro,16
2014-07-07,cannabis,FALSE,Pro,43
2014-07-08,cannabis,FALSE,Pro,31
2014-07-09,cannabis,FALSE,Pro,37
2014-07-10,cannabis,FALSE,Pro,31
2014-07-11,cannabis,FALSE,Pro,42
2014-07-12,cannabis,FALSE,Pro,34
2014-07-13,cannabis,FALSE,Pro,26
2014-07-14,cannabis,FALSE,Pro,26
2014-07-15,cannabis,FALSE,Pro,17
2014-07-16,cannabis,FALSE,Pro,20
2014-07-17,cannabis,FALSE,Pro,22
2014-07-18,cannabis,FALSE,Pro,22
2014-07-19,cannabis,FALSE,Pro,12
2014-07-20,cannabis,FALSE,Pro,21
2014-07-21,cannabis,FALSE,Pro,16
2014-07-22,cannabis,FALSE,Pro,25
2014-07-23,cannabis,FALSE,Pro,46
2014-07-24,cannabis,FALSE,Pro,26
2014-07-25,cannabis,FALSE,Pro,18
2014-07-26,cannabis,FALSE,Pro,25
2014-07-27,cannabis,FALSE,Pro,32
2014-07-28,cannabis,FALSE,Pro,35
2014-07-29,cannabis,FALSE,Pro,30
2014-07-30,cannabis,FALSE,Pro,23
2014-07-31,cannabis,FALSE,Pro,21
2014-08-01,cannabis,FALSE,Pro,34
2014-08-02,cannabis,FALSE,Pro,11
2014-08-03,cannabis,FALSE,Pro,36
2014-08-04,cannabis,FALSE,Pro,37
2014-08-05,cannabis,FALSE,Pro,10
2014-08-06,cannabis,FALSE,Pro,22
2014-08-07,cannabis,FALSE,Pro,18
2014-08-08,cannabis,FALSE,Pro,42
2014-08-09,cannabis,FALSE,Pro,30
2014-08-10,cannabis,FALSE,Pro,12
2014-08-11,cannabis,FALSE,Pro,32
2014-08-12,cannabis,FALSE,Pro,22
2014-08-13,cannabis,FALSE,Pro,22
2014-08-14,cannabis,FALSE,Pro,25
2014-08-15,cannabis,FALSE,Pro,25
2014-08-16,cannabis,FALSE,Pro,15
2014-08-17,cannabis,FALSE,Pro,17
2014-08-18,cannabis,FALSE,Pro,30
2014-08-19,cannabis,FALSE,Pro,21
2014-08-20,cannabis,FALSE,Pro,55
2014-08-21,cannabis,FALSE,Pro,46
2014-08-22,cannabis,FALSE,Pro,25
2014-08-23,cannabis,FALSE,Pro,22
2014-08-24,cannabis,FALSE,Pro,22
2014-08-25,cannabis,FALSE,Pro,27
2014-08-26,cannabis,FALSE,Pro,38
2014-08-27,cannabis,FALSE,Pro,38
2014-08-28,cannabis,FALSE,Pro,28
2014-08-29,cannabis,FALSE,Pro,44
2014-08-30,cannabis,FALSE,Pro,21
2014-08-31,cannabis,FALSE,Pro,12
2014-09-01,cannabis,FALSE,Pro,20
2014-09-02,cannabis,FALSE,Pro,38
2014-09-03,cannabis,FALSE,Pro,22
2014-09-04,cannabis,FALSE,Pro,6
2014-09-05,cannabis,FALSE,Pro,51
2014-09-06,cannabis,FALSE,Pro,40
2014-09-07,cannabis,FALSE,Pro,32
2014-09-08,cannabis,FALSE,Pro,82
2014-09-09,cannabis,FALSE,Pro,30
2014-09-10,cannabis,FALSE,Pro,3
2014-09-11,cannabis,FALSE,Pro,30
2014-09-12,cannabis,FALSE,Pro,31
2014-09-13,cannabis,FALSE,Pro,27
2014-09-14,cannabis,FALSE,Pro,36
2014-09-15,cannabis,FALSE,Pro,16
2014-09-16,cannabis,FALSE,Pro,23
2014-09-17,cannabis,FALSE,Pro,26
2014-09-18,cannabis,FALSE,Pro,25
2014-09-19,cannabis,FALSE,Pro,26
2014-09-20,cannabis,FALSE,Pro,88
2014-09-21,cannabis,FALSE,Pro,39
2014-09-22,cannabis,FALSE,Pro,20
2014-09-23,cannabis,FALSE,Pro,26
2014-09-24,cannabis,FALSE,Pro,29
2014-09-25,cannabis,FALSE,Pro,15
2014-09-26,cannabis,FALSE,Pro,20
2014-09-27,cannabis,FALSE,Pro,15
2014-09-28,cannabis,FALSE,Pro,21
2014-09-29,cannabis,FALSE,Pro,30
2014-09-30,cannabis,FALSE,Pro,21
2014-10-01,cannabis,FALSE,Pro,23
2014-10-02,cannabis,FALSE,Pro,25
2014-10-03,cannabis,FALSE,Pro,25
2014-10-04,cannabis,FALSE,Pro,15
2014-10-05,cannabis,FALSE,Pro,19
2014-10-06,cannabis,FALSE,Pro,20
2014-10-07,cannabis,FALSE,Pro,25
2014-10-08,cannabis,FALSE,Pro,22
2014-10-09,cannabis,FALSE,Pro,15
2014-10-10,cannabis,FALSE,Pro,17
2014-10-11,cannabis,FALSE,Pro,24
2014-10-12,cannabis,FALSE,Pro,31
2014-10-13,cannabis,FALSE,Pro,27
2014-10-14,cannabis,FALSE,Pro,23
2014-10-15,cannabis,FALSE,Pro,16
2014-10-16,cannabis,FALSE,Pro,42
2014-10-17,cannabis,FALSE,Pro,23
2014-10-18,cannabis,FALSE,Pro,32
2014-10-19,cannabis,FALSE,Pro,20
2014-10-20,cannabis,FALSE,Pro,40
2014-10-21,cannabis,FALSE,Pro,29
2014-10-22,cannabis,FALSE,Pro,33
2014-10-23,cannabis,FALSE,Pro,28
2014-10-24,cannabis,FALSE,Pro,16
2014-10-25,cannabis,FALSE,Pro,13
2014-10-26,cannabis,FALSE,Pro,11
2014-10-27,cannabis,FALSE,Pro,35
2014-10-28,cannabis,FALSE,Pro,26
2014-10-29,cannabis,FALSE,Pro,8
2014-10-30,cannabis,FALSE,Pro,26
2014-10-31,cannabis,FALSE,Pro,24
2014-11-01,cannabis,FALSE,Pro,19
2014-11-02,cannabis,FALSE,Pro,23
2014-11-03,cannabis,FALSE,Pro,27
2014-11-04,cannabis,FALSE,Pro,27
2014-11-05,cannabis,FALSE,Pro,60
2014-11-06,cannabis,FALSE,Pro,37
2014-11-07,cannabis,FALSE,Pro,34
2014-11-08,cannabis,FALSE,Pro,23
2014-11-09,cannabis,FALSE,Pro,25
2014-11-10,cannabis,FALSE,Pro,30
2014-11-11,cannabis,FALSE,Pro,20
2014-11-12,cannabis,FALSE,Pro,13
2014-11-13,cannabis,FALSE,Pro,22
2014-11-14,cannabis,FALSE,Pro,19
2014-11-15,cannabis,FALSE,Pro,20
2014-11-16,cannabis,FALSE,Pro,28
2014-11-17,cannabis,FALSE,Pro,26
2014-11-18,cannabis,FALSE,Pro,33
2014-11-19,cannabis,FALSE,Pro,20
2014-11-20,cannabis,FALSE,Pro,13
2014-11-21,cannabis,FALSE,Pro,21
2014-11-22,cannabis,FALSE,Pro,32
2014-11-23,cannabis,FALSE,Pro,28
2014-11-24,cannabis,FALSE,Pro,32
2014-11-25,cannabis,FALSE,Pro,19
2014-11-26,cannabis,FALSE,Pro,13
2014-11-27,cannabis,FALSE,Pro,20
2014-11-28,cannabis,FALSE,Pro,12
2014-11-29,cannabis,FALSE,Pro,17
2014-11-30,cannabis,FALSE,Pro,24
2014-12-01,cannabis,FALSE,Pro,14
2014-12-02,cannabis,FALSE,Pro,23
2014-12-03,cannabis,FALSE,Pro,28
2014-12-04,cannabis,FALSE,Pro,28
2014-12-05,cannabis,FALSE,Pro,21
2014-12-06,cannabis,FALSE,Pro,7
2014-12-07,cannabis,FALSE,Pro,23
2014-12-08,cannabis,FALSE,Pro,14
2014-12-09,cannabis,FALSE,Pro,13
2014-12-10,cannabis,FALSE,Pro,17
2014-12-11,cannabis,FALSE,Pro,29
2014-12-12,cannabis,FALSE,Pro,28
2014-12-13,cannabis,FALSE,Pro,18
2014-12-14,cannabis,FALSE,Pro,10
2014-12-15,cannabis,FALSE,Pro,21
2014-12-16,cannabis,FALSE,Pro,24
2014-12-17,cannabis,FALSE,Pro,21
2014-12-18,cannabis,FALSE,Pro,20
2014-12-19,cannabis,FALSE,Pro,12
2014-12-20,cannabis,FALSE,Pro,11
2014-12-21,cannabis,FALSE,Pro,12
2014-12-22,cannabis,FALSE,Pro,23
2014-12-23,cannabis,FALSE,Pro,17
2014-12-24,cannabis,FALSE,Pro,19
2014-12-25,cannabis,FALSE,Pro,14
2014-12-26,cannabis,FALSE,Pro,9
2014-12-27,cannabis,FALSE,Pro,10
2014-12-28,cannabis,FALSE,Pro,16
2014-12-29,cannabis,FALSE,Pro,18
2014-12-30,cannabis,FALSE,Pro,14
2014-12-31,cannabis,FALSE,Pro,10
2015-01-01,cannabis,FALSE,Pro,19
2015-01-02,cannabis,FALSE,Pro,9
2015-01-03,cannabis,FALSE,Pro,17
2015-01-04,cannabis,FALSE,Pro,10
2015-01-05,cannabis,FALSE,Pro,14
2015-01-06,cannabis,FALSE,Pro,11
2015-01-07,cannabis,FALSE,Pro,27
2015-01-08,cannabis,FALSE,Pro,25
2015-01-09,cannabis,FALSE,Pro,20
2015-01-10,cannabis,FALSE,Pro,32
2015-01-11,cannabis,FALSE,Pro,15
